,Tiker,Date,Score
7017,msft,2018-07-21 05:02:09,0
7018,msft,2018-07-21 04:51:23,0
7019,msft,2018-07-21 04:50:25,0
7020,msft,2018-07-21 04:50:25,0
7021,msft,2018-07-21 04:47:29,0.2857142857
7022,msft,2018-07-21 04:46:55,-0.25
7023,msft,2018-07-21 04:44:25,0
7024,msft,2018-07-21 04:38:00,0.6875
7025,msft,2018-07-21 04:27:38,0.2
7026,msft,2018-07-21 04:22:27,0.1
7027,msft,2018-07-21 04:14:09,0
7028,msft,2018-07-21 04:13:14,-0.1
7029,msft,2018-07-21 04:12:00,0.2
7030,msft,2018-07-21 04:08:00,0.25
7031,msft,2018-07-21 04:06:09,0.125
7032,msft,2018-07-21 04:02:29,0.2
7033,msft,2018-07-21 03:58:31,0
7034,msft,2018-07-21 03:56:14,0
7035,msft,2018-07-21 03:56:12,0
7036,msft,2018-07-21 03:56:00,0
7037,msft,2018-07-21 03:55:36,0.5
7038,msft,2018-07-21 03:53:14,0
7039,msft,2018-07-21 03:51:59,0
7040,msft,2018-07-21 03:48:55,0.6666666667
7041,msft,2018-07-21 03:48:26,0
7042,msft,2018-07-21 03:47:44,0.4285714286
7043,msft,2018-07-21 03:47:14,0
7044,msft,2018-07-21 03:45:00,0.4
7045,msft,2018-07-21 03:44:52,-0.05
7046,msft,2018-07-21 03:43:50,0
7047,msft,2018-07-21 03:36:24,0.65
7048,msft,2018-07-21 03:34:24,0
7049,msft,2018-07-21 03:34:22,0
7050,msft,2018-07-21 03:31:04, scale services for thousands of tenants in the #cloud:… 
7051,msft,2018-07-21 03:28:27,0
7052,msft,2018-07-21 03:27:40,0.0333333333
7053,msft,2018-07-21 03:27:39,0.25
7054,msft,2018-07-21 03:23:24,0
7055,msft,2018-07-21 03:18:42,-0.125
7056,msft,2018-07-21 03:16:00,0
7057,msft,2018-07-21 03:15:43, scale services for thousands of tenants in the #cloud:… 
7058,msft,2018-07-21 03:15:03,0.4
7059,msft,2018-07-21 03:08:22,0.38
7060,msft,2018-07-21 03:05:05,0.4
7061,msft,2018-07-21 03:02:00,0.1363636364
7062,msft,2018-07-21 03:00:57,0
7063,msft,2018-07-21 02:59:00,0
7064,msft,2018-07-21 02:58:00,0
7065,msft,2018-07-21 02:57:09,0
7066,msft,2018-07-21 02:56:52,0
7067,msft,2018-07-21 02:56:00,0
7068,msft,2018-07-21 02:53:24,0
7069,msft,2018-07-21 02:52:54,0
7070,msft,2018-07-21 02:52:26,0
7071,msft,2018-07-21 02:51:51,0
7072,msft,2018-07-21 02:50:57,0
7073,msft,2018-07-21 02:50:27,0
7074,msft,2018-07-21 02:50:00,0
7075,msft,2018-07-21 02:49:00,0
7076,msft,2018-07-21 02:49:00,0
7077,msft,2018-07-21 02:47:57,-0.375
7078,msft,2018-07-21 02:47:57,0
7079,msft,2018-07-21 02:47:57,0
7080,msft,2018-07-21 02:47:29,0.1363636364
7081,msft,2018-07-21 02:46:47,0
7082,msft,2018-07-21 02:45:21,0.38
7083,msft,2018-07-21 02:40:30,0.25
7084,msft,2018-07-21 02:39:50,0
7085,msft,2018-07-21 02:36:15,0
7086,msft,2018-07-21 02:35:57,0
7087,msft,2018-07-21 02:35:55,0
7088,msft,2018-07-21 02:35:49,1
7089,msft,2018-07-21 02:34:36,1
7090,msft,2018-07-21 02:33:35,0
7091,msft,2018-07-21 02:32:37,0
7092,msft,2018-07-21 02:30:01,0
7093,msft,2018-07-21 02:30:00, scale services for thousands of tenants in the #cloud: 
7094,msft,2018-07-21 02:25:24,0.2
7095,msft,2018-07-21 02:25:02,0
7096,msft,2018-07-21 02:22:05,-0.0944444444
7097,msft,2018-07-21 02:17:25,0
7098,msft,2018-07-21 02:16:47,-0.1875
7099,msft,2018-07-21 02:13:55,0.0333333333
7100,msft,2018-07-21 02:12:30,0
7101,msft,2018-07-21 02:11:25,0
7102,msft,2018-07-21 02:11:24,0.1666666667
7103,msft,2018-07-21 02:07:24,0.5
7104,msft,2018-07-21 02:00:02,0
7105,msft,2018-07-21 02:00:01,0
7106,msft,2018-07-21 02:00:00,0.2388888889
7107,msft,2018-07-21 01:58:28,0.1363636364
7108,msft,2018-07-21 01:58:26,0
7109,msft,2018-07-21 01:58:04,0
7110,msft,2018-07-21 01:58:00,0
7111,msft,2018-07-21 01:55:00,-0.2916666667
7112,msft,2018-07-21 01:50:07, create actionable analytics for your business wi… 
7113,msft,2018-07-21 01:46:58,0.1363636364
7114,msft,2018-07-21 01:45:30,0.0909090909
7115,msft,2018-07-21 01:43:12,0.1363636364
7116,msft,2018-07-21 01:40:01,0.1363636364
7117,msft,2018-07-21 01:39:06,0
7118,msft,2018-07-21 01:38:15,0.4958333333
7119,msft,2018-07-21 01:37:40,-0.5
7120,msft,2018-07-21 01:36:57,0
7121,msft,2018-07-21 01:36:31,0.0909090909
7122,msft,2018-07-21 01:33:37,0
7123,msft,2018-07-21 01:33:31,0.65
7124,msft,2018-07-21 01:32:46,0.5
7125,msft,2018-07-21 01:32:00,0.7083333333
7126,msft,2018-07-21 01:29:24,0.2
7127,msft,2018-07-21 01:25:03,0.075
7128,msft,2018-07-21 01:23:00,0
7129,msft,2018-07-21 01:21:30,-0.8
7130,msft,2018-07-21 01:21:00,0.6625
7131,msft,2018-07-21 01:16:11,0.1363636364
7132,msft,2018-07-21 01:16:10,0
7133,msft,2018-07-21 01:12:41,0
7134,msft,2018-07-21 01:12:16,0
7135,msft,2018-07-21 01:08:41,0
7136,msft,2018-07-21 01:07:35,0
7137,msft,2018-07-21 01:06:30,0.1166666667
7138,msft,2018-07-21 01:01:40,0.45
7139,msft,2018-07-21 01:00:19,0
7140,msft,2018-07-21 01:00:01,0
7141,msft,2018-07-21 00:53:54,0
7142,msft,2018-07-21 00:53:12,0.13125
7143,msft,2018-07-21 00:50:04,0.25
7144,msft,2018-07-21 00:48:00,0.4375
7145,msft,2018-07-21 00:47:54,0.0175
7146,msft,2018-07-21 00:46:54,0.25
7147,msft,2018-07-21 00:45:00,0.25
7148,msft,2018-07-21 00:43:00,0.5
7149,msft,2018-07-21 00:41:01,0
7150,msft,2018-07-21 00:40:00,0
7151,msft,2018-07-21 00:39:03,0
7152,msft,2018-07-21 00:38:28,0
7153,msft,2018-07-21 00:37:28,0
7154,msft,2018-07-21 00:37:11, #security in its latest update. Explore the new capabilities:… 
7155,msft,2018-07-21 00:32:26,0
7156,msft,2018-07-21 00:32:02,0
7157,msft,2018-07-21 00:31:07,-0.625
7158,msft,2018-07-21 00:30:07,0.2954545455
7159,msft,2018-07-21 00:23:32,0
7160,msft,2018-07-21 00:20:48,0.175
7161,msft,2018-07-21 00:20:34, Must read before buying Jason Bond Picks!! $MSFT $PYPL $TWTR $LNG $TEVA
7162,msft,2018-07-21 00:18:51,0
7163,msft,2018-07-21 00:16:46,0.25
7164,msft,2018-07-21 00:16:45,0.0181818182
7165,msft,2018-07-21 00:16:45,-0.3333333333
7166,msft,2018-07-21 00:16:44,0.1875
7167,msft,2018-07-21 00:16:00,0
7168,msft,2018-07-21 00:16:00,0
7169,msft,2018-07-21 00:15:47,0
7170,msft,2018-07-21 00:11:57,0
7171,msft,2018-07-21 00:11:57,0
7172,msft,2018-07-21 00:11:34,0
7173,msft,2018-07-21 00:11:03,0
7174,msft,2018-07-21 00:10:17,0
7175,msft,2018-07-21 00:10:00,0
7176,msft,2018-07-21 00:08:25,0
7177,msft,2018-07-21 00:08:25,0
7178,msft,2018-07-21 00:07:54,0
7179,msft,2018-07-21 00:07:01,0.1363636364
7180,msft,2018-07-21 00:06:10,0
7181,msft,2018-07-21 00:05:54,0
7182,msft,2018-07-21 00:05:26,0
7183,msft,2018-07-21 00:05:16,0
7184,msft,2018-07-21 00:05:00,0
7185,msft,2018-07-21 00:04:56,0
7186,msft,2018-07-21 00:04:06,0
7187,msft,2018-07-21 00:04:01,0
7188,msft,2018-07-21 00:03:15,0
7189,msft,2018-07-21 00:01:14,0.125
7190,msft,2018-07-21 00:00:57,0
7191,msft,2018-07-21 00:00:20,0
7192,msft,2018-07-20 23:59:46,0
7193,msft,2018-07-20 23:57:42,0
7194,msft,2018-07-20 23:57:39,0
7195,msft,2018-07-20 23:56:25,0.75
7196,msft,2018-07-20 23:55:01,-0.15
7197,msft,2018-07-20 23:53:01,-0.15
7198,msft,2018-07-20 23:52:17,0.3333333333
7199,msft,2018-07-20 23:50:07,0
7200,msft,2018-07-20 23:50:00, scale services for thousands of tenants in the cloud. Learn how:  
7201,msft,2018-07-20 23:48:43,0
7202,msft,2018-07-20 23:47:54,0.6
7203,msft,2018-07-20 23:45:43,0
7204,msft,2018-07-20 23:44:56,0.25
7205,msft,2018-07-20 23:43:57,0
7206,msft,2018-07-20 23:43:16,0.3571428571
7207,msft,2018-07-20 23:43:00,0
7208,msft,2018-07-20 23:40:00,0
7209,msft,2018-07-20 23:39:54,0.5625
7210,msft,2018-07-20 23:37:27,0
7211,msft,2018-07-20 23:35:29,0
7212,msft,2018-07-20 23:34:17,-0.2
7213,msft,2018-07-20 23:34:07,0
7214,msft,2018-07-20 23:34:00,0
7215,msft,2018-07-20 23:34:00,0
7216,msft,2018-07-20 23:33:36,0.3181818182
7217,msft,2018-07-20 23:33:30,0
7218,msft,2018-07-20 23:33:00,0.25
7219,msft,2018-07-20 23:32:00,0
7220,msft,2018-07-20 23:31:43,0.3
7221,msft,2018-07-20 23:31:19,0
7222,msft,2018-07-20 23:31:07,0
7223,msft,2018-07-20 23:30:12,0
7224,msft,2018-07-20 23:30:01,0.5681818182
7225,msft,2018-07-20 23:30:00,0
7226,msft,2018-07-20 23:29:25,0
7227,msft,2018-07-20 23:28:56,0
7228,msft,2018-07-20 23:27:29,0.2
7229,msft,2018-07-20 23:27:07,0
7230,msft,2018-07-20 23:25:11,0
7231,msft,2018-07-20 23:25:00,0
7232,msft,2018-07-20 23:24:00,0
7233,msft,2018-07-20 23:23:39,0.1928571429
7234,msft,2018-07-20 23:22:54,0
7235,msft,2018-07-20 23:20:28,0
7236,msft,2018-07-20 23:18:25,0
7237,msft,2018-07-20 23:18:00,0
7238,msft,2018-07-20 23:17:50,0.1
7239,msft,2018-07-20 23:16:29,0
7240,msft,2018-07-20 23:16:29,0
7241,msft,2018-07-20 23:16:21,0
7242,msft,2018-07-20 23:16:20,0
7243,msft,2018-07-20 23:14:03,0.1958333333
7244,msft,2018-07-20 23:09:24,0.2
7245,msft,2018-07-20 23:07:52,0.2
7246,msft,2018-07-20 23:07:25,0
7247,msft,2018-07-20 23:06:05,0
7248,msft,2018-07-20 23:05:53,0.25
7249,msft,2018-07-20 23:05:52,0.5
7250,msft,2018-07-20 23:03:48,0
7251,msft,2018-07-20 23:03:30,0
7252,msft,2018-07-20 23:03:30,0
7253,msft,2018-07-20 23:03:17,0
7254,msft,2018-07-20 23:02:32,0
7255,msft,2018-07-20 23:02:30,0
7256,msft,2018-07-20 23:02:13,0
7257,msft,2018-07-20 23:01:30,0
7258,msft,2018-07-20 23:00:47,0
7259,msft,2018-07-20 23:00:31,0.1363636364
7260,msft,2018-07-20 22:59:48,0.375
7261,msft,2018-07-20 22:59:28, They Now Have a Target Price Of $120 - 
7262,msft,2018-07-20 22:59:24,0
7263,msft,2018-07-20 22:57:34,0.05
7264,msft,2018-07-20 22:56:37,0
7265,msft,2018-07-20 22:55:27,0.0166666667
7266,msft,2018-07-20 22:54:42,0
7267,msft,2018-07-20 22:52:31,0
7268,msft,2018-07-20 22:51:13,0.025
7269,msft,2018-07-20 22:50:43,-0.05
7270,msft,2018-07-20 22:50:27,0.3770833333
7271,msft,2018-07-20 22:49:29,0
7272,msft,2018-07-20 22:49:15,-0.0375
7273,msft,2018-07-20 22:47:48,0.0625
7274,msft,2018-07-20 22:47:29,0.5
7275,msft,2018-07-20 22:47:08,-0.0518518519
7276,msft,2018-07-20 22:46:00,0
7277,msft,2018-07-20 22:45:55,0
7278,msft,2018-07-20 22:44:29,0.4
7279,msft,2018-07-20 22:42:11,0.25
7280,msft,2018-07-20 22:40:06,0.25
7281,msft,2018-07-20 22:40:06, create actionable analytics for your business wi… 
7282,msft,2018-07-20 22:39:28,0
7283,msft,2018-07-20 22:38:25,0
7284,msft,2018-07-20 22:38:00,0.1
7285,msft,2018-07-20 22:36:54,0
7286,msft,2018-07-20 22:36:28,0.7
7287,msft,2018-07-20 22:32:00,0.7
7288,msft,2018-07-20 22:31:31,0.2
7289,msft,2018-07-20 22:31:00,0
7290,msft,2018-07-20 22:30:17,0
7291,msft,2018-07-20 22:29:29,0
7292,msft,2018-07-20 22:29:26,0
7293,msft,2018-07-20 22:29:00,0
7294,msft,2018-07-20 22:27:26,0
7295,msft,2018-07-20 22:27:22,0
7296,msft,2018-07-20 22:26:49,0
7297,msft,2018-07-20 22:25:05,-0.0625
7298,msft,2018-07-20 22:23:13,0
7299,msft,2018-07-20 22:22:29,0
7300,msft,2018-07-20 22:20:56,0
7301,msft,2018-07-20 22:20:56,0
7302,msft,2018-07-20 22:20:22,0
7303,msft,2018-07-20 22:20:05,-0.1
7304,msft,2018-07-20 22:20:00,0
7305,msft,2018-07-20 22:17:35,0.2
7306,msft,2018-07-20 22:16:24,0
7307,msft,2018-07-20 22:16:02,0.5681818182
7308,msft,2018-07-20 22:13:31,0.2666666667
7309,msft,2018-07-20 22:13:30,0.2
7310,msft,2018-07-20 22:13:13,0.5
7311,msft,2018-07-20 22:13:01,0.4375
7312,msft,2018-07-20 22:09:53,-0.18
7313,msft,2018-07-20 22:09:00,0
7314,msft,2018-07-20 22:06:32,0
7315,msft,2018-07-20 22:06:18,0.0454545455
7316,msft,2018-07-20 22:05:58,-0.4
7317,msft,2018-07-20 22:03:06,0
7318,msft,2018-07-20 22:01:09,0.4
7319,msft,2018-07-20 22:00:49,0
7320,msft,2018-07-20 22:00:40,0
7321,msft,2018-07-20 22:00:37,0
7322,msft,2018-07-20 21:59:10,-0.3
7323,msft,2018-07-20 21:58:00,0
7324,msft,2018-07-20 21:57:30,0
7325,msft,2018-07-20 21:57:00,0.2
7326,msft,2018-07-20 21:56:54,0
7327,msft,2018-07-20 21:56:35,-0.1
7328,msft,2018-07-20 21:56:20, Practical Enterprise #AR Today ... and Why A Big Bet On _uz__ B__de… 
7329,msft,2018-07-20 21:55:56,0
7330,msft,2018-07-20 21:55:00,0.2666666667
7331,msft,2018-07-20 21:54:46,0
7332,msft,2018-07-20 21:53:49,0.4333333333
7333,msft,2018-07-20 21:53:47,0.25
7334,msft,2018-07-20 21:52:51,0
7335,msft,2018-07-20 21:51:12,-) It will at least to 10% CAGR better than the market.
7336,msft,2018-07-20 21:50:26,0
7337,msft,2018-07-20 21:50:26,0
7338,msft,2018-07-20 21:50:05,0.25
7339,msft,2018-07-20 21:49:59,0.6
7340,msft,2018-07-20 21:49:38,-0.05
7341,msft,2018-07-20 21:49:26,0.2166666667
7342,msft,2018-07-20 21:48:47,0
7343,msft,2018-07-20 21:48:33,0
7344,msft,2018-07-20 21:48:33,0
7345,msft,2018-07-20 21:47:48,0.1481818182
7346,msft,2018-07-20 21:47:31,0
7347,msft,2018-07-20 21:47:30,0
7348,msft,2018-07-20 21:46:32,0.078125
7349,msft,2018-07-20 21:46:28,P 500 return in the next 5 years? I'll take that bet!
7350,msft,2018-07-20 21:46:16,0.5
7351,msft,2018-07-20 21:46:09,0
7352,msft,2018-07-20 21:46:05,0
7353,msft,2018-07-20 21:46:04,0
7354,msft,2018-07-20 21:46:00,0
7355,msft,2018-07-20 21:46:00,0.45
7356,msft,2018-07-20 21:46:00,0
7357,msft,2018-07-20 21:45:32,0
7358,msft,2018-07-20 21:45:32,0
7359,msft,2018-07-20 21:45:26,0
7360,msft,2018-07-20 21:44:41,0.125
7361,msft,2018-07-20 21:44:31,0
7362,msft,2018-07-20 21:44:25,0
7363,msft,2018-07-20 21:43:50,0.8
7364,msft,2018-07-20 21:43:32,0
7365,msft,2018-07-20 21:43:00,0
7366,msft,2018-07-20 21:42:26,0
7367,msft,2018-07-20 21:41:53,0
7368,msft,2018-07-20 21:41:36,0.05
7369,msft,2018-07-20 21:41:00,0
7370,msft,2018-07-20 21:40:53,0
7371,msft,2018-07-20 21:40:25,0
7372,msft,2018-07-20 21:39:58,0
7373,msft,2018-07-20 21:36:44,0
7374,msft,2018-07-20 21:36:11,0.10625
7375,msft,2018-07-20 21:35:38,0.0833333333
7376,msft,2018-07-20 21:35:26,0.0625
7377,msft,2018-07-20 21:35:06,0
7378,msft,2018-07-20 21:34:26,0.25
7379,msft,2018-07-20 21:34:18,-0.25
7380,msft,2018-07-20 21:33:47,0
7381,msft,2018-07-20 21:33:27,0
7382,msft,2018-07-20 21:33:10,-0.025
7383,msft,2018-07-20 21:32:04,0.1363636364
7384,msft,2018-07-20 21:31:24,0
7385,msft,2018-07-20 21:30:29,0
7386,msft,2018-07-20 21:30:08,0
7387,msft,2018-07-20 21:30:00,0
7388,msft,2018-07-20 21:29:42,-0.1625
7389,msft,2018-07-20 21:28:19,0
7390,msft,2018-07-20 21:26:00,0
7391,msft,2018-07-20 21:22:44,0.3
7392,msft,2018-07-20 21:22:34,0.2
7393,msft,2018-07-20 21:21:57,0
7394,msft,2018-07-20 21:20:21,0
7395,msft,2018-07-20 21:19:31,0
7396,msft,2018-07-20 21:16:59,0
7397,msft,2018-07-20 21:16:20,0
7398,msft,2018-07-20 21:16:16,-0.3
7399,msft,2018-07-20 21:14:00,0
7400,msft,2018-07-20 21:13:55,0
7401,msft,2018-07-20 21:13:34,0
7402,msft,2018-07-20 21:12:54,0
7403,msft,2018-07-20 21:12:37,0
7404,msft,2018-07-20 21:12:20,0
7405,msft,2018-07-20 21:11:23,0
7406,msft,2018-07-20 21:08:27,0.3291666667
7407,msft,2018-07-20 21:07:33,0
7408,msft,2018-07-20 21:06:54,0.35
7409,msft,2018-07-20 21:06:37,-0.03125
7410,msft,2018-07-20 21:06:12,0
7411,msft,2018-07-20 21:06:11,1
7412,msft,2018-07-20 21:04:51,0.5
7413,msft,2018-07-20 21:04:35,0
7414,msft,2018-07-20 21:03:32,0.3291666667
7415,msft,2018-07-20 21:03:14,0
7416,msft,2018-07-20 21:03:03,0
7417,msft,2018-07-20 21:02:33,-0.05
7418,msft,2018-07-20 21:02:01,0.2888888889
7419,msft,2018-07-20 21:01:37,0
7420,msft,2018-07-20 21:01:11,0.1
7421,msft,2018-07-20 21:01:09,0
7422,msft,2018-07-20 21:01:01,0.3571428571
7423,msft,2018-07-20 21:00:51,0
7424,msft,2018-07-20 21:00:47,0
7425,msft,2018-07-20 21:00:36,0
7426,msft,2018-07-20 21:00:30,0.1
7427,msft,2018-07-20 21:00:14,0.5
7428,msft,2018-07-20 21:00:03,0
7429,msft,2018-07-20 21:00:01,0
7430,msft,2018-07-20 21:00:01,0.3333333333
7431,msft,2018-07-20 21:00:01,0.1
7432,msft,2018-07-20 21:00:00,1
7433,msft,2018-07-20 21:00:00,0.5
7434,msft,2018-07-20 20:58:00,0
7435,msft,2018-07-20 20:57:38,0
7436,msft,2018-07-20 20:57:03,0
7437,msft,2018-07-20 20:56:29,0
7438,msft,2018-07-20 20:56:29,0.875
7439,msft,2018-07-20 20:56:29,0.2
7440,msft,2018-07-20 20:56:00,0
7441,msft,2018-07-20 20:54:04,0
7442,msft,2018-07-20 20:53:21,0
7443,msft,2018-07-20 20:53:11,0.25
7444,msft,2018-07-20 20:53:00,0.35
7445,msft,2018-07-20 20:52:00,0
7446,msft,2018-07-20 20:51:59,0.1
7447,msft,2018-07-20 20:51:07,-0.45
7448,msft,2018-07-20 20:49:12,0
7449,msft,2018-07-20 20:49:11,0.575
7450,msft,2018-07-20 20:49:00,0.2816666667
7451,msft,2018-07-20 20:47:30,0
7452,msft,2018-07-20 20:47:00,0.1931818182
7453,msft,2018-07-20 20:46:59,0
7454,msft,2018-07-20 20:46:39,0
7455,msft,2018-07-20 20:46:26, scale services for thousands of tenants in the cloud. Learn how:  
7456,msft,2018-07-20 20:46:00,0.0333333333
7457,msft,2018-07-20 20:45:00,0
7458,msft,2018-07-20 20:45:00, scale services for thousands of tenants in the cloud. Learn how:  
7459,msft,2018-07-20 20:44:41,0.2666666667
7460,msft,2018-07-20 20:44:38,0.5
7461,msft,2018-07-20 20:44:29,0
7462,msft,2018-07-20 20:44:18,-0.1
7463,msft,2018-07-20 20:44:16,0.6
7464,msft,2018-07-20 20:43:41,-0.1
7465,msft,2018-07-20 20:43:29,0
7466,msft,2018-07-20 20:42:57,0
7467,msft,2018-07-20 20:42:52,0
7468,msft,2018-07-20 20:42:47,0
7469,msft,2018-07-20 20:42:00,0
7470,msft,2018-07-20 20:41:09,0.125
7471,msft,2018-07-20 20:40:56,0
7472,msft,2018-07-20 20:40:28,0
7473,msft,2018-07-20 20:40:25,0
7474,msft,2018-07-20 20:39:50,0
7475,msft,2018-07-20 20:38:00,0
7476,msft,2018-07-20 20:38:00,0
7477,msft,2018-07-20 20:37:29,0
7478,msft,2018-07-20 20:36:25,0
7479,msft,2018-07-20 20:36:05,0
7480,msft,2018-07-20 20:35:19,0.5
7481,msft,2018-07-20 20:35:17,0
7482,msft,2018-07-20 20:35:03,0
7483,msft,2018-07-20 20:34:10,0
7484,msft,2018-07-20 20:32:57,0
7485,msft,2018-07-20 20:31:40,0
7486,msft,2018-07-20 20:30:33,0.5
7487,msft,2018-07-20 20:30:02,0
7488,msft,2018-07-20 20:30:02,0
7489,msft,2018-07-20 20:30:01, #data together to extract the stories hidden in the raw information. Download the PDF:… 
7490,msft,2018-07-20 20:28:00,0
7491,msft,2018-07-20 20:27:38,0.65
7492,msft,2018-07-20 20:25:00,0
7493,msft,2018-07-20 20:23:24,0.6
7494,msft,2018-07-20 20:23:02,0.3181818182
7495,msft,2018-07-20 20:22:21,0
7496,msft,2018-07-20 20:22:04,0
7497,msft,2018-07-20 20:22:00,0
7498,msft,2018-07-20 20:22:00,0
7499,msft,2018-07-20 20:20:34,-0.0125
7500,msft,2018-07-20 20:20:23,0
7501,msft,2018-07-20 20:20:23,0
7502,msft,2018-07-20 20:19:29,0
7503,msft,2018-07-20 20:19:02,0
7504,msft,2018-07-20 20:19:00,0
7505,msft,2018-07-20 20:18:30,0
7506,msft,2018-07-20 20:18:30,0.4138888889
7507,msft,2018-07-20 20:18:14,0
7508,msft,2018-07-20 20:18:00,0.0333333333
7509,msft,2018-07-20 20:16:29,0
7510,msft,2018-07-20 20:16:26,-0.5
7511,msft,2018-07-20 20:16:07,0
7512,msft,2018-07-20 20:15:00,0.1
7513,msft,2018-07-20 20:14:31,0
7514,msft,2018-07-20 20:14:00,0.3333333333
7515,msft,2018-07-20 20:13:47,0
7516,msft,2018-07-20 20:13:47,0
7517,msft,2018-07-20 20:11:49,0.25
7518,msft,2018-07-20 20:11:19,0.3
7519,msft,2018-07-20 20:11:16,0.3291666667
7520,msft,2018-07-20 20:11:16,0
7521,msft,2018-07-20 20:10:43,-0.125
7522,msft,2018-07-20 20:10:39,0.1704545455
7523,msft,2018-07-20 20:09:57,0
7524,msft,2018-07-20 20:09:57,0
7525,msft,2018-07-20 20:09:32,0.1704545455
7526,msft,2018-07-20 20:09:09,0.1704545455
7527,msft,2018-07-20 20:08:21,0
7528,msft,2018-07-20 20:07:59,0.3
7529,msft,2018-07-20 20:07:53,0
7530,msft,2018-07-20 20:06:12,0
7531,msft,2018-07-20 20:06:07, Co Analysts Give Microsoft $MSFT a $120.00 Price Target 
7532,msft,2018-07-20 20:06:05,0
7533,msft,2018-07-20 20:05:53, Insights -   blog by @_SeanDavid
7534,msft,2018-07-20 20:05:05,0.5
7535,msft,2018-07-20 20:05:03,0.5
7536,msft,2018-07-20 20:05:00,0.35
7537,msft,2018-07-20 20:05:00,0
7538,msft,2018-07-20 20:04:20,0
7539,msft,2018-07-20 20:03:49,0
7540,msft,2018-07-20 20:03:43,0
7541,msft,2018-07-20 20:03:25,0.625
7542,msft,2018-07-20 20:03:03,0.8
7543,msft,2018-07-20 20:02:26,0
7544,msft,2018-07-20 20:02:16,0
7545,msft,2018-07-20 20:01:11,0.45
7546,msft,2018-07-20 20:00:55,0.1125
7547,msft,2018-07-20 20:00:05,0
7548,msft,2018-07-20 20:00:01,0
7549,msft,2018-07-20 20:00:00,0
7550,msft,2018-07-20 20:00:00,0
7551,msft,2018-07-20 19:59:31,0.2785714286
7552,msft,2018-07-20 19:59:23,0
7553,msft,2018-07-20 19:59:11,0.5
7554,msft,2018-07-20 19:58:54,0.4
7555,msft,2018-07-20 19:57:40,0.25
7556,msft,2018-07-20 19:57:14,0
7557,msft,2018-07-20 19:57:12,0
7558,msft,2018-07-20 19:56:39,-0.65
7559,msft,2018-07-20 19:55:15,0
7560,msft,2018-07-20 19:55:01,0
7561,msft,2018-07-20 19:53:52,0
7562,msft,2018-07-20 19:51:46,0.4
7563,msft,2018-07-20 19:51:46,0.3291666667
7564,msft,2018-07-20 19:51:00,0.25
7565,msft,2018-07-20 19:49:41,0.275
7566,msft,2018-07-20 19:49:00,0.25
7567,msft,2018-07-20 19:46:46,0.1931818182
7568,msft,2018-07-20 19:46:00,0.4375
7569,msft,2018-07-20 19:45:29,0
7570,msft,2018-07-20 19:45:03,0.0166666667
7571,msft,2018-07-20 19:44:29,0.625
7572,msft,2018-07-20 19:44:08,0.1704545455
7573,msft,2018-07-20 19:44:00,0
7574,msft,2018-07-20 19:42:00,0
7575,msft,2018-07-20 19:41:37,-0.4
7576,msft,2018-07-20 19:41:15,0
7577,msft,2018-07-20 19:40:09,0.8
7578,msft,2018-07-20 19:39:30,0.5
7579,msft,2018-07-20 19:39:00,0
7580,msft,2018-07-20 19:36:28,0
7581,msft,2018-07-20 19:35:22,-0.45
7582,msft,2018-07-20 19:35:00,0
7583,msft,2018-07-20 19:35:00,0.2121212121
7584,msft,2018-07-20 19:34:30,0.5
7585,msft,2018-07-20 19:34:29,0
7586,msft,2018-07-20 19:34:17,0
7587,msft,2018-07-20 19:34:11,-0.1
7588,msft,2018-07-20 19:34:00,0
7589,msft,2018-07-20 19:33:31,0
7590,msft,2018-07-20 19:33:06,0.6
7591,msft,2018-07-20 19:32:20,0
7592,msft,2018-07-20 19:31:02,) love it
7593,msft,2018-07-20 19:31:02,0
7594,msft,2018-07-20 19:31:01,0.4333333333
7595,msft,2018-07-20 19:30:13,0
7596,msft,2018-07-20 19:30:02,0
7597,msft,2018-07-20 19:30:01,0
7598,msft,2018-07-20 19:30:01,0
7599,msft,2018-07-20 19:29:44,0.4
7600,msft,2018-07-20 19:28:04,0
7601,msft,2018-07-20 19:27:43,0
7602,msft,2018-07-20 19:27:28,0
7603,msft,2018-07-20 19:27:01,0.5
7604,msft,2018-07-20 19:27:00,0.4416666667
7605,msft,2018-07-20 19:26:54,0
7606,msft,2018-07-20 19:26:43,0
7607,msft,2018-07-20 19:26:38,0
7608,msft,2018-07-20 19:25:57,0
7609,msft,2018-07-20 19:25:14,0
7610,msft,2018-07-20 19:25:00,0
7611,msft,2018-07-20 19:24:44,0
7612,msft,2018-07-20 19:24:39, $118 Target in Place - 
7613,msft,2018-07-20 19:24:23,-0.25
7614,msft,2018-07-20 19:23:46,0
7615,msft,2018-07-20 19:22:54,0
7616,msft,2018-07-20 19:21:56,-0.45
7617,msft,2018-07-20 19:21:54,0
7618,msft,2018-07-20 19:20:29,0
7619,msft,2018-07-20 19:20:21,0.75
7620,msft,2018-07-20 19:19:58,0.4
7621,msft,2018-07-20 19:19:56,0.25
7622,msft,2018-07-20 19:19:56,-0.5
7623,msft,2018-07-20 19:19:31,0
7624,msft,2018-07-20 19:19:25,0
7625,msft,2018-07-20 19:19:08,0
7626,msft,2018-07-20 19:18:18,0.1
7627,msft,2018-07-20 19:17:04,0
7628,msft,2018-07-20 19:16:09,0.1
